Date,ERP,Corr,ExpBase,ExpERP,ExpComb,DDBase,DDERP,DDComb,ERPTrigger,CorrPanic
2021-12-15,1.04,55.1,100.00,35.00,35.00,-6.29,-2.20,-2.20,1,0
2021-12-16,1.08,56.7,100.00,60.00,60.00,-7.49,-2.98,-2.98,1,0
2021-12-17,1.10,58.0,100.00,60.00,60.00,-8.38,-3.54,-3.54,1,0
2021-12-18,1.10,58.0,100.00,60.00,60.00,-8.23,-3.44,-3.44,1,0
2021-12-19,1.10,58.0,100.00,60.00,60.00,-8.26,-3.46,-3.46,1,0
2021-12-20,1.08,59.7,100.00,60.00,60.00,-9.07,-3.97,-3.97,1,0
2021-12-21,1.01,57.3,100.00,60.00,60.00,-6.95,-2.63,-2.63,1,0
2021-12-22,1.04,54.2,100.00,60.00,60.00,-6.42,-2.30,-2.30,1,0
2021-12-23,1.01,53.3,100.00,60.00,60.00,-5.37,-1.64,-1.64,1,0
2021-12-24,1.01,53.3,100.00,60.00,60.00,-5.36,-1.63,-1.63,1,0
2021-12-25,1.01,53.3,100.00,60.00,60.00,-5.45,-1.69,-1.69,1,0
2021-12-26,1.01,53.3,100.00,60.00,60.00,-5.36,-1.63,-1.63,1,0
2021-12-27,1.02,53.0,100.00,60.00,60.00,-4.17,-0.89,-0.89,1,0
2021-12-28,1.02,52.8,100.00,60.00,60.00,-5.55,-1.75,-1.75,1,0
2021-12-29,0.96,52.0,100.00,60.00,60.00,-5.96,-2.01,-2.01,1,0
2021-12-30,0.99,52.5,100.00,60.00,60.00,-5.83,-1.92,-1.92,1,0
2021-12-31,0.99,52.4,100.00,60.00,60.00,-5.99,-2.03,-2.03,1,0
2022-01-01,0.99,52.4,100.00,60.00,60.00,-5.65,-1.81,-1.81,1,0
2022-01-02,0.99,52.4,100.00,60.00,60.00,-5.73,-1.86,-1.86,1,0
2022-01-03,0.87,51.6,100.00,60.00,60.00,-5.41,-1.66,-1.66,1,0
2022-01-04,0.83,52.0,100.00,60.00,60.00,-5.55,-1.75,-1.75,1,0
2022-01-05,0.79,55.6,100.00,60.00,60.00,-7.56,-3.00,-3.00,1,0
2022-01-06,0.77,55.5,100.00,35.00,35.00,-8.25,-3.29,-3.29,1,0
2022-01-07,0.73,54.4,100.00,35.00,35.00,-8.76,-3.48,-3.48,1,0
2022-01-08,0.73,54.4,100.00,35.00,35.00,-8.72,-3.46,-3.46,1,0
2022-01-09,0.73,54.4,100.00,35.00,35.00,-8.67,-3.44,-3.44,1,0
2022-01-10,0.72,55.2,100.00,35.00,35.00,-8.82,-3.50,-3.50,1,0
2022-01-11,0.75,53.9,100.00,35.00,35.00,-7.42,-2.98,-2.98,1,0
2022-01-12,0.77,52.9,100.00,35.00,35.00,-6.66,-2.70,-2.70,1,0
2022-01-13,0.79,56.4,100.00,35.00,35.00,-8.34,-3.31,-3.31,1,0
2022-01-14,0.82,54.9,100.00,35.00,35.00,-8.08,-3.22,-3.22,1,0
2022-01-15,0.82,54.9,100.00,35.00,35.00,-8.06,-3.21,-3.21,1,0
2022-01-16,0.82,54.9,100.00,35.00,35.00,-8.08,-3.22,-3.22,1,0
2022-01-17,0.82,54.9,100.00,35.00,35.00,-8.30,-3.30,-3.30,1,0
2022-01-18,1.10,59.6,100.00,35.00,35.00,-9.89,-3.89,-3.89,1,0
2022-01-19,1.33,61.0,100.00,35.00,35.00,-10.01,-3.93,-3.93,1,0
2022-01-20,1.67,63.3,100.00,35.00,35.00,-11.09,-4.33,-4.33,1,0
2022-01-21,2.10,67.5,100.00,35.00,35.00,-13.72,-5.33,-5.33,1,0
2022-01-22,2.10,67.5,100.00,35.00,35.00,-14.14,-5.49,-5.49,1,0
2022-01-23,2.10,67.5,100.00,35.00,35.00,-13.76,-5.34,-5.34,1,0
2022-01-24,1.88,68.9,100.00,35.00,35.00,-13.40,-5.20,-5.20,1,0
2022-01-25,2.16,70.5,100.00,35.00,35.00,-14.11,-5.47,-5.47,1,0
2022-01-26,2.14,71.5,100.00,35.00,35.00,-14.84,-5.76,-5.76,1,0
2022-01-27,2.44,69.6,100.00,60.00,60.00,-16.04,-6.56,-6.56,1,0
2022-01-28,1.80,66.0,100.00,60.00,60.00,-14.74,-5.70,-5.70,1,0
2022-01-29,1.80,66.0,100.00,60.00,60.00,-14.69,-5.66,-5.66,1,0
2022-01-30,1.80,66.0,100.00,60.00,60.00,-14.72,-5.68,-5.68,1,0
2022-01-31,1.45,62.3,100.00,60.00,60.00,-12.89,-4.47,-4.47,1,0
2022-02-01,1.29,58.5,100.00,60.00,60.00,-12.36,-4.12,-4.12,1,0
2022-02-02,1.12,58.7,100.00,60.00,60.00,-12.08,-3.93,-3.93,1,0
2022-02-03,1.87,61.7,100.00,60.00,60.00,-13.89,-5.12,-5.12,1,0
2022-02-04,1.81,60.2,100.00,60.00,60.00,-12.92,-4.48,-4.48,1,0
2022-02-05,1.81,60.2,100.00,60.00,60.00,-12.93,-4.49,-4.49,1,0
2022-02-06,1.81,60.2,100.00,60.00,60.00,-12.81,-4.41,-4.41,1,0
2022-02-07,2.07,59.7,100.00,60.00,60.00,-12.43,-4.16,-4.16,1,0
2022-02-08,1.92,57.9,100.00,60.00,60.00,-11.85,-3.78,-3.78,1,0
2022-02-09,1.62,55.9,100.00,60.00,60.00,-10.20,-2.70,-2.70,1,0
2022-02-10,2.12,61.1,100.00,60.00,60.00,-11.54,-3.57,-3.57,1,0
2022-02-11,2.66,65.6,100.00,60.00,60.00,-12.49,-4.19,-4.19,0,0
2022-02-12,2.66,65.6,100.00,60.00,60.00,-12.51,-4.20,-4.20,0,0
2022-02-13,2.66,65.6,100.00,60.00,60.00,-12.51,-4.20,-4.20,0,0
2022-02-14,2.72,66.8,100.00,60.00,60.00,-12.65,-4.30,-4.30,0,0
2022-02-15,2.28,63.4,100.00,60.00,60.00,-11.33,-3.43,-3.43,1,0
2022-02-16,2.25,61.6,100.00,60.00,60.00,-11.06,-3.25,-3.25,1,0
2022-02-17,2.74,66.5,100.00,100.00,100.00,-12.47,-4.83,-4.83,0,0
2022-02-18,2.70,66.1,100.00,100.00,100.00,-13.11,-5.52,-5.52,0,0
2022-02-19,2.70,66.1,100.00,100.00,100.00,-13.10,-5.51,-5.51,0,0
2022-02-20,2.70,66.1,100.00,100.00,100.00,-13.33,-5.76,-5.76,0,0
2022-02-21,2.38,66.1,100.00,100.00,100.00,-13.52,-5.96,-5.96,1,0
2022-02-22,2.79,67.5,100.00,100.00,100.00,-13.87,-6.34,-6.34,0,0
2022-02-23,3.10,70.3,100.00,100.00,100.00,-14.72,-7.27,-7.27,0,0
2022-02-24,2.77,69.4,100.00,100.00,100.00,-13.85,-6.33,-6.33,0,0
2022-02-25,1.83,65.9,100.00,100.00,100.00,-12.57,-4.93,-4.93,1,0
2022-02-26,1.83,65.9,100.00,100.00,100.00,-12.59,-4.95,-4.95,1,0
2022-02-27,1.83,65.9,100.00,100.00,100.00,-12.78,-5.16,-5.16,1,0
2022-02-28,2.21,69.2,100.00,100.00,100.00,-11.59,-3.87,-3.87,1,0
2022-03-01,2.89,73.3,100.00,100.00,100.00,-11.81,-4.10,-4.10,0,0
2022-03-02,2.60,70.0,100.00,100.00,100.00,-11.16,-3.40,-3.40,0,0
2022-03-03,2.77,69.6,100.00,100.00,100.00,-11.87,-4.17,-4.17,0,0
2022-03-04,2.94,71.6,100.00,100.00,100.00,-12.93,-5.32,-5.32,0,0
2022-03-05,2.94,71.6,100.00,100.00,100.00,-12.89,-5.28,-5.28,0,0
2022-03-06,2.94,71.6,100.00,100.00,100.00,-13.03,-5.43,-5.43,0,0
2022-03-07,3.57,77.4,100.00,100.00,100.00,-14.37,-6.89,-6.89,0,0
2022-03-08,3.62,75.7,100.00,100.00,100.00,-13.42,-5.86,-5.86,0,0
2022-03-09,3.17,72.2,100.00,100.00,100.00,-11.81,-4.11,-4.11,0,0
2022-03-10,3.18,69.3,100.00,100.00,100.00,-12.62,-4.99,-4.99,0,0
2022-03-11,3.50,70.0,100.00,100.00,100.00,-14.01,-6.49,-6.49,0,0
2022-03-12,3.50,70.0,100.00,100.00,100.00,-13.99,-6.48,-6.48,0,0
2022-03-13,3.50,70.0,100.00,100.00,100.00,-14.13,-6.63,-6.63,0,0
2022-03-14,3.54,71.3,100.00,100.00,100.00,-15.56,-8.18,-8.18,0,0
2022-03-15,3.08,68.8,100.00,100.00,100.00,-15.09,-7.67,-7.67,0,0
2022-03-16,2.71,64.7,100.00,100.00,100.00,-12.45,-4.80,-4.80,0,0
2022-03-17,2.38,63.4,100.00,100.00,100.00,-11.52,-3.79,-3.79,1,0
2022-03-18,1.94,61.0,100.00,100.00,100.00,-10.75,-2.96,-2.96,1,0
2022-03-19,1.94,61.0,100.00,100.00,100.00,-10.70,-2.90,-2.90,1,0
2022-03-20,1.94,61.0,100.00,100.00,100.00,-10.82,-3.03,-3.03,1,0
2022-03-21,1.12,60.6,100.00,100.00,100.00,-10.73,-2.94,-2.94,1,0
2022-03-22,0.20,59.8,100.00,100.00,100.00,-9.97,-2.11,-2.11,1,0
2022-03-23,0.51,60.6,100.00,100.00,100.00,-10.38,-2.55,-2.55,1,0
2022-03-24,0.16,58.2,100.00,100.00,100.00,-8.99,-1.04,-1.04,1,0
2022-03-25,0.01,57.1,100.00,100.00,100.00,-9.24,-1.31,-1.31,1,0
2022-03-26,0.01,57.1,100.00,100.00,100.00,-9.22,-1.29,-1.29,1,0
2022-03-27,0.01,57.1,100.00,100.00,100.00,-8.93,-0.97,-0.97,1,0
2022-03-28,0.02,55.5,100.00,100.00,100.00,-9.14,-1.20,-1.20,1,0
2022-03-29,0.10,54.6,100.00,100.00,100.00,-8.10,-0.07,-0.07,1,0
2022-03-30,0.14,55.1,100.00,100.00,100.00,-8.43,-0.43,-0.43,1,0
2022-03-31,0.17,56.7,100.00,35.00,35.00,-9.40,-0.88,-0.88,1,0
2022-04-01,0.12,55.5,100.00,35.00,35.00,-9.36,-0.87,-0.87,1,0
2022-04-02,0.12,55.5,100.00,35.00,35.00,-9.46,-0.90,-0.90,1,0
2022-04-03,0.12,55.5,100.00,35.00,35.00,-9.31,-0.85,-0.85,1,0
2022-04-04,0.09,54.1,100.00,35.00,35.00,-8.50,-0.54,-0.54,1,0
2022-04-05,-0.06,57.3,100.00,35.00,35.00,-10.05,-1.13,-1.13,1,0
2022-04-06,-0.11,58.7,100.00,35.00,35.00,-11.30,-1.61,-1.61,1,0
2022-04-07,-0.15,58.0,100.00,35.00,35.00,-10.64,-1.35,-1.35,1,0
2022-04-08,-0.21,57.5,100.00,35.00,35.00,-11.19,-1.56,-1.56,1,0
2022-04-09,-0.21,57.5,100.00,35.00,35.00,-11.06,-1.51,-1.51,1,0
2022-04-10,-0.21,57.5,100.00,35.00,35.00,-11.21,-1.57,-1.57,1,0
2022-04-11,-0.28,61.7,100.00,35.00,35.00,-12.77,-2.18,-2.18,1,0
2022-04-12,-0.22,61.5,100.00,35.00,35.00,-12.60,-2.11,-2.11,1,0
2022-04-13,-0.19,58.4,100.00,35.00,35.00,-11.17,-1.55,-1.55,1,0
2022-04-14,-0.33,59.5,100.00,35.00,35.00,-12.52,-2.08,-2.08,1,0
2022-04-15,-0.33,59.5,100.00,35.00,35.00,-12.35,-2.01,-2.01,1,0
2022-04-16,-0.33,59.5,100.00,35.00,35.00,-12.39,-2.02,-2.02,1,0
2022-04-17,-0.33,59.5,100.00,35.00,35.00,-12.58,-2.10,-2.10,1,0
2022-04-18,-0.36,58.8,100.00,35.00,35.00,-12.37,-2.02,-2.02,1,0
2022-04-19,-0.41,57.8,100.00,35.00,35.00,-11.88,-1.82,-1.82,1,0
2022-04-20,-0.34,56.4,100.00,35.00,35.00,-11.79,-1.79,-1.79,1,0
2022-04-21,-0.42,59.5,100.00,35.00,35.00,-13.76,-2.56,-2.56,1,0
2022-04-22,-0.41,66.7,100.00,35.00,35.00,-15.52,-3.25,-3.25,1,0
2022-04-23,-0.41,66.7,100.00,35.00,35.00,-15.59,-3.28,-3.28,1,0
2022-04-24,-0.41,66.7,100.00,35.00,35.00,-15.59,-3.28,-3.28,1,0
2022-04-25,-0.33,65.1,100.00,35.00,35.00,-15.52,-3.25,-3.25,1,0
2022-04-26,-0.27,73.6,100.00,35.00,35.00,-17.67,-4.12,-4.12,1,0
2022-04-27,-0.32,71.1,100.00,35.00,35.00,-17.42,-4.01,-4.01,1,0
2022-04-28,-0.36,69.0,100.00,35.00,35.00,-15.66,-3.29,-3.29,1,0
2022-04-29,-0.39,73.4,100.00,35.00,35.00,-17.58,-4.07,-4.07,1,0
2022-04-30,-0.39,73.4,100.00,35.00,35.00,-17.82,-4.17,-4.17,1,0
2022-05-01,-0.39,73.4,100.00,35.00,35.00,-17.62,-4.08,-4.08,1,0
2022-05-02,-0.50,72.0,100.00,35.00,35.00,-17.50,-4.03,-4.03,1,0
2022-05-03,-0.46,68.0,100.00,35.00,35.00,-17.33,-3.96,-3.96,1,0
2022-05-04,-0.42,63.0,100.00,35.00,35.00,-15.12,-3.06,-3.06,1,0
2022-05-05,-0.57,70.6,100.00,35.00,35.00,-18.55,-4.44,-4.44,1,0
2022-05-06,-0.62,69.2,100.00,35.00,35.00,-19.33,-4.76,-4.76,1,0
2022-05-07,-0.62,69.2,100.00,35.00,35.00,-19.48,-4.82,-4.82,1,0
2022-05-08,-0.62,69.2,100.00,35.00,35.00,-19.90,-4.99,-4.99,1,0
2022-05-09,-0.48,75.2,100.00,35.00,35.00,-23.47,-6.48,-6.48,1,0
2022-05-10,0.22,72.9,100.00,35.00,35.00,-23.01,-6.28,-6.28,1,0
2022-05-11,0.17,72.3,100.00,35.00,35.00,-24.61,-6.96,-6.96,1,0
2022-05-12,0.22,71.3,32.60,35.00,35.00,-24.84,-7.18,-7.18,1,0
2022-05-13,0.20,67.5,32.60,35.00,35.00,-24.34,-6.51,-6.51,1,0
2022-05-14,0.20,67.5,32.60,35.00,35.00,-24.29,-6.45,-6.45,1,0
2022-05-15,0.20,67.5,32.60,35.00,35.00,-24.23,-6.36,-6.36,1,0
2022-05-16,-0.06,65.7,32.60,35.00,35.00,-24.30,-6.46,-6.46,1,0
2022-05-17,-0.47,63.9,32.60,35.00,35.00,-23.89,-5.91,-5.91,1,0
2022-05-18,0.38,70.2,32.60,35.00,35.00,-24.63,-6.89,-6.89,1,0
2022-05-19,0.57,68.2,32.60,35.00,35.00,-24.40,-6.60,-6.60,1,0
2022-05-20,0.85,68.3,32.60,35.00,35.00,-24.41,-6.60,-6.60,1,0
2022-05-21,0.85,68.3,32.60,35.00,35.00,-24.40,-6.59,-6.59,1,0
2022-05-22,0.85,68.3,32.60,35.00,35.00,-24.35,-6.52,-6.52,1,0
2022-05-23,0.80,67.0,32.60,35.00,35.00,-24.15,-6.26,-6.26,1,0
2022-05-24,1.09,68.3,32.60,35.00,35.00,-24.31,-6.47,-6.47,1,0
2022-05-25,1.39,66.9,32.60,35.00,35.00,-24.19,-6.31,-6.31,1,0
2022-05-26,0.59,65.8,32.60,35.00,35.00,-23.84,-5.84,-5.84,1,0
2022-05-27,-0.24,63.4,32.60,35.00,35.00,-23.48,-5.37,-5.37,1,0
2022-05-28,-0.24,63.4,32.60,35.00,35.00,-23.47,-5.35,-5.35,1,0
2022-05-29,-0.24,63.4,32.60,35.00,35.00,-23.43,-5.30,-5.30,1,0
2022-05-30,-0.24,63.4,32.60,35.00,35.00,-23.30,-5.14,-5.14,1,0
2022-05-31,-0.11,64.0,32.60,35.00,35.00,-23.42,-5.29,-5.29,1,0
2022-06-01,-0.05,63.4,32.60,35.00,35.00,-23.65,-5.60,-5.60,1,0
2022-06-02,-0.29,62.1,35.32,35.00,35.00,-23.02,-4.83,-4.83,1,0
2022-06-03,0.34,62.2,35.32,35.00,35.00,-23.54,-5.46,-5.46,1,0
2022-06-04,0.34,62.2,35.32,35.00,35.00,-23.52,-5.44,-5.44,1,0
2022-06-05,0.34,62.2,35.32,35.00,35.00,-23.51,-5.43,-5.43,1,0
2022-06-06,0.24,62.6,35.32,35.00,35.00,-23.32,-5.20,-5.20,1,0
2022-06-07,-0.37,61.2,35.32,35.00,35.00,-23.05,-4.87,-4.87,1,0
2022-06-08,-0.53,61.1,35.32,35.00,35.00,-23.27,-5.14,-5.14,1,0
2022-06-09,0.21,63.9,35.32,35.00,35.00,-23.78,-5.75,-5.75,1,0
2022-06-10,0.87,66.1,35.32,35.00,35.00,-24.23,-6.31,-6.31,1,0
2022-06-11,0.87,66.1,35.32,35.00,35.00,-24.32,-6.41,-6.41,1,0
2022-06-12,0.87,66.1,35.32,35.00,35.00,-24.51,-6.65,-6.65,1,0
2022-06-13,2.04,74.2,35.32,35.00,35.00,-26.02,-8.50,-8.50,1,0
2022-06-14,1.75,72.5,35.32,35.00,35.00,-26.13,-8.63,-8.63,1,0
2022-06-15,1.89,68.5,35.32,35.00,35.00,-25.70,-8.11,-8.11,1,0
2022-06-16,2.52,72.8,35.32,35.00,35.00,-26.60,-9.21,-9.21,0,0
2022-06-17,2.61,70.5,35.32,35.00,35.00,-26.57,-9.18,-9.18,0,0
2022-06-18,2.61,70.5,35.32,35.00,35.00,-26.81,-9.46,-9.46,0,0
2022-06-19,2.61,70.5,35.32,35.00,35.00,-26.54,-9.14,-9.14,0,0
2022-06-20,2.61,70.5,35.32,35.00,35.00,-26.54,-9.13,-9.13,0,0
2022-06-21,2.45,69.2,35.32,35.00,35.00,-26.18,-8.70,-8.70,1,0
2022-06-22,2.84,67.6,35.32,35.00,35.00,-26.48,-9.06,-9.06,0,0
2022-06-23,2.61,67.8,12.18,64.95,64.95,-26.46,-8.82,-8.82,0,0
2022-06-24,2.06,65.4,12.18,64.95,64.95,-26.25,-7.43,-7.43,1,0
2022-06-25,2.06,65.4,12.18,64.95,64.95,-26.24,-7.38,-7.38,1,0
2022-06-26,2.06,65.4,12.18,64.95,64.95,-26.25,-7.47,-7.47,1,0
2022-06-27,2.13,65.0,12.18,64.95,64.95,-26.27,-7.56,-7.56,1,0
2022-06-28,2.73,66.9,12.18,64.95,64.95,-26.40,-8.45,-8.45,0,0
2022-06-29,3.14,66.6,12.18,64.95,64.95,-26.45,-8.77,-8.77,0,0
2022-06-30,3.27,67.3,12.18,64.95,64.95,-26.52,-9.26,-9.26,0,0
2022-07-01,3.69,64.7,12.18,64.95,64.95,-26.54,-9.34,-9.34,0,0
2022-07-02,3.69,64.7,12.18,64.95,64.95,-26.54,-9.35,-9.35,0,0
2022-07-03,3.69,64.7,12.18,64.95,64.95,-26.54,-9.34,-9.34,0,0
2022-07-04,3.85,64.7,12.18,64.95,64.95,-26.51,-9.16,-9.16,0,0
2022-07-05,3.64,65.8,12.18,64.95,64.95,-26.58,-9.63,-9.63,0,0
2022-07-06,3.33,64.7,12.18,64.95,64.95,-26.61,-9.82,-9.82,0,0
2022-07-07,1.80,63.9,12.18,64.95,64.95,-26.42,-8.59,-8.59,1,0
2022-07-08,1.93,62.0,12.18,64.95,64.95,-26.41,-8.50,-8.50,1,0
2022-07-09,1.93,62.0,12.18,64.95,64.95,-26.41,-8.53,-8.53,1,0
2022-07-10,1.93,62.0,12.18,64.95,64.95,-26.43,-8.65,-8.65,1,0
2022-07-11,2.43,64.0,12.18,64.95,64.95,-26.59,-9.71,-9.71,1,0
2022-07-12,2.97,65.5,12.18,64.95,64.95,-26.67,-10.21,-10.21,0,0
2022-07-13,3.03,64.9,12.18,64.95,64.95,-26.63,-9.99,-9.99,0,0
2022-07-14,2.96,64.3,15.51,82.74,82.74,-26.66,-10.15,-10.15,0,0
2022-07-15,2.58,61.5,15.51,82.74,82.74,-26.55,-9.43,-9.43,0,0
2022-07-16,2.58,61.5,15.51,82.74,82.74,-26.54,-9.35,-9.35,0,0
2022-07-17,2.58,61.5,15.51,82.74,82.74,-26.55,-9.44,-9.44,0,0
2022-07-18,2.81,62.9,15.51,82.74,82.74,-26.50,-9.11,-9.11,0,0
2022-07-19,2.32,61.9,15.51,82.74,82.74,-26.25,-7.44,-7.44,1,0
2022-07-20,1.60,61.0,15.51,82.74,82.74,-26.21,-7.20,-7.20,1,0
2022-07-21,1.74,60.0,15.51,82.74,82.74,-26.10,-6.48,-6.48,1,0
2022-07-22,1.60,59.9,15.51,82.74,82.74,-26.22,-7.30,-7.30,1,0
2022-07-23,1.60,59.9,15.51,82.74,82.74,-26.23,-7.35,-7.35,1,0
2022-07-24,1.60,59.9,15.51,82.74,82.74,-26.23,-7.32,-7.32,1,0
2022-07-25,1.87,60.4,15.51,82.74,82.74,-26.27,-7.59,-7.59,1,0
2022-07-26,2.46,62.1,15.51,82.74,82.74,-26.36,-8.22,-8.22,1,0
2022-07-27,2.14,60.2,15.51,82.74,82.74,-26.02,-5.96,-5.96,1,0
2022-07-28,2.01,59.0,15.51,82.74,82.74,-25.87,-4.91,-4.91,1,0
2022-07-29,1.84,57.7,15.51,82.74,82.74,-25.80,-4.48,-4.48,1,0
2022-07-30,1.84,57.7,15.51,82.74,82.74,-25.81,-4.51,-4.51,1,0
2022-07-31,1.84,57.7,15.51,82.74,82.74,-25.82,-4.57,-4.57,1,0
2022-08-01,2.20,59.7,15.51,82.74,82.74,-25.84,-4.72,-4.72,1,0
2022-08-02,1.99,61.1,15.51,82.74,82.74,-25.90,-5.17,-5.17,1,0
2022-08-03,1.85,58.5,15.51,82.74,82.74,-25.80,-4.44,-4.44,1,0
2022-08-04,1.74,57.9,15.26,60.00,60.00,-25.74,-4.15,-4.15,1,0
2022-08-05,1.80,57.5,15.26,60.00,60.00,-25.73,-4.14,-4.14,1,0
2022-08-06,1.80,57.5,15.26,60.00,60.00,-25.75,-4.24,-4.24,1,0
2022-08-07,1.80,57.5,15.26,60.00,60.00,-25.74,-4.17,-4.17,1,0
2022-08-08,1.73,57.7,15.26,60.00,60.00,-25.69,-3.91,-3.91,1,0
2022-08-09,2.15,58.3,15.26,60.00,60.00,-25.84,-4.66,-4.66,1,0
2022-08-10,1.94,55.7,15.26,60.00,60.00,-25.61,-3.52,-3.52,1,0
2022-08-11,1.81,56.3,15.26,60.00,60.00,-25.63,-3.61,-3.61,1,0
2022-08-12,1.61,55.4,15.26,60.00,60.00,-25.46,-2.76,-2.76,1,0
2022-08-13,1.61,55.4,15.26,60.00,60.00,-25.46,-2.75,-2.75,1,0
2022-08-14,1.61,55.4,15.26,60.00,60.00,-25.47,-2.78,-2.78,1,0
2022-08-15,1.68,55.9,15.26,60.00,60.00,-25.52,-3.04,-3.04,1,0
2022-08-16,1.69,55.6,15.26,60.00,60.00,-25.55,-3.19,-3.19,1,0
2022-08-17,1.94,55.9,15.26,60.00,60.00,-25.70,-3.97,-3.97,1,0
2022-08-18,1.65,55.4,15.26,60.00,60.00,-25.69,-3.92,-3.92,1,0
2022-08-19,1.65,56.8,15.26,60.00,60.00,-26.01,-5.54,-5.54,1,0
2022-08-20,1.65,56.8,15.26,60.00,60.00,-25.99,-5.45,-5.45,1,0
2022-08-21,1.65,56.8,15.26,60.00,60.00,-25.96,-5.32,-5.32,1,0
2022-08-22,2.12,60.9,15.26,60.00,60.00,-26.13,-6.15,-6.15,1,0
2022-08-23,2.02,61.3,15.26,60.00,60.00,-26.06,-5.81,-5.81,1,0
2022-08-24,2.11,59.7,15.26,60.00,60.00,-25.94,-5.20,-5.20,1,0
2022-08-25,1.77,58.3,21.35,60.00,60.00,-25.71,-4.37,-4.37,1,0
2022-08-26,2.60,63.2,21.35,60.00,60.00,-26.25,-6.29,-6.29,0,0
2022-08-27,2.60,63.2,21.35,60.00,60.00,-26.27,-6.37,-6.37,0,0
2022-08-28,2.60,63.2,21.35,60.00,60.00,-26.31,-6.52,-6.52,0,0
2022-08-29,2.77,64.1,21.35,60.00,60.00,-26.23,-6.24,-6.24,0,0
2022-08-30,3.01,64.1,21.35,60.00,60.00,-26.41,-6.87,-6.87,0,0
2022-08-31,3.31,63.6,21.35,60.00,60.00,-26.45,-7.01,-7.01,0,0
2022-09-01,3.24,63.2,21.35,60.00,60.00,-26.58,-7.47,-7.47,0,0
2022-09-02,3.54,63.1,21.35,60.00,60.00,-26.67,-7.80,-7.80,0,0
2022-09-03,3.54,63.1,21.35,60.00,60.00,-26.68,-7.84,-7.84,0,0
2022-09-04,3.54,63.1,21.35,60.00,60.00,-26.67,-7.79,-7.79,0,0
2022-09-05,3.58,63.1,21.35,60.00,60.00,-26.68,-7.85,-7.85,0,0
2022-09-06,3.36,65.0,21.35,60.00,60.00,-26.84,-8.39,-8.39,0,0
2022-09-07,3.35,62.0,21.35,60.00,60.00,-26.60,-7.56,-7.56,0,0
2022-09-08,3.15,60.7,21.35,60.00,60.00,-26.53,-7.31,-7.31,0,0
2022-09-09,2.81,59.6,21.35,60.00,60.00,-26.12,-5.87,-5.87,0,0
2022-09-10,2.81,59.6,21.35,60.00,60.00,-26.10,-5.77,-5.77,0,0
2022-09-11,2.81,59.6,21.35,60.00,60.00,-26.09,-5.74,-5.74,0,0
2022-09-12,2.71,61.0,21.35,60.00,60.00,-25.94,-5.21,-5.21,0,0
2022-09-13,3.47,65.5,21.35,60.00,60.00,-26.63,-7.71,-7.71,0,0
2022-09-14,3.41,64.0,21.35,60.00,60.00,-26.58,-7.51,-7.51,0,0
2022-09-15,3.64,64.2,16.84,100.00,100.00,-26.82,-9.31,-9.31,0,0
2022-09-16,3.83,64.2,16.84,100.00,100.00,-26.87,-9.72,-9.72,0,0
2022-09-17,3.83,64.2,16.84,100.00,100.00,-26.86,-9.62,-9.62,0,0
2022-09-18,3.83,64.2,16.84,100.00,100.00,-26.88,-9.82,-9.82,0,0
2022-09-19,3.85,63.5,16.84,100.00,100.00,-26.83,-9.40,-9.40,0,0
2022-09-20,4.06,65.3,16.84,100.00,100.00,-26.96,-10.42,-10.42,0,0
2022-09-21,4.53,66.4,16.84,100.00,100.00,-27.11,-11.51,-11.51,0,0
2022-09-22,4.50,65.6,16.84,100.00,100.00,-27.18,-12.01,-12.01,0,0
2022-09-23,4.80,68.9,16.84,100.00,100.00,-27.46,-14.00,-14.00,0,0
2022-09-24,4.80,68.9,16.84,100.00,100.00,-27.48,-14.10,-14.10,0,0
2022-09-25,4.80,68.9,16.84,100.00,100.00,-27.48,-14.14,-14.14,0,0
2022-09-26,4.62,71.9,16.84,100.00,100.00,-27.59,-14.90,-14.90,0,0
2022-09-27,4.54,72.4,16.84,100.00,100.00,-27.53,-14.48,-14.48,0,0
2022-09-28,4.80,69.2,16.84,100.00,100.00,-27.28,-12.75,-12.75,0,0
2022-09-29,4.74,71.4,16.84,100.00,100.00,-27.49,-14.23,-14.23,0,0
2022-09-30,4.70,71.1,16.84,100.00,100.00,-27.59,-14.96,-14.96,0,0
2022-10-01,4.70,71.1,16.84,100.00,100.00,-27.60,-15.00,-15.00,0,0
2022-10-02,4.70,71.1,16.84,100.00,100.00,-27.61,-15.07,-15.07,0,0
2022-10-03,4.54,69.1,16.84,100.00,100.00,-27.29,-12.82,-12.82,0,0
2022-10-04,3.72,67.8,16.84,100.00,100.00,-26.93,-10.27,-10.27,0,0
2022-10-05,3.84,67.1,16.84,100.00,100.00,-26.95,-10.42,-10.42,0,0
2022-10-06,3.64,69.7,15.85,84.54,84.54,-27.05,-11.08,-11.08,0,0
2022-10-07,4.06,70.8,15.85,84.54,84.54,-27.33,-12.89,-12.89,0,0
2022-10-08,4.06,70.8,15.85,84.54,84.54,-27.33,-12.92,-12.92,0,0
2022-10-09,4.06,70.8,15.85,84.54,84.54,-27.33,-12.91,-12.91,0,0
2022-10-10,4.35,72.2,15.85,84.54,84.54,-27.53,-14.20,-14.20,0,0
2022-10-11,4.47,73.7,15.85,84.54,84.54,-27.62,-14.77,-14.77,0,0
2022-10-12,4.55,73.6,15.85,84.54,84.54,-27.64,-14.86,-14.86,0,0
