Día,Valor,Drawdown,Régimen,Sharpe252,Efectivo
1550,19001.58,-7.35,EXPANSION,1.24,0.0
1551,18836.79,-8.15,EXPANSION,1.02,0.0
1552,18820.93,-8.23,EXPANSION,0.80,0.0
1553,18981.42,-7.45,EXPANSION,0.83,0.0
1554,19182.27,-6.47,EXPANSION,0.96,0.0
1555,19188.32,-6.44,EXPANSION,0.91,0.0
1556,19155.11,-6.60,EXPANSION,0.88,0.0
1557,19161.55,-6.57,EXPANSION,0.85,0.0
1558,19146.93,-6.64,EXPANSION,0.79,0.0
1559,19085.79,-6.94,EXPANSION,0.79,0.0
1560,19263.12,-6.07,EXPANSION,0.84,0.0
1561,19301.73,-5.89,EXPANSION,1.00,0.0
1562,19354.64,-5.63,EXPANSION,1.00,0.0
1563,19348.20,-5.66,EXPANSION,0.99,0.0
1564,19423.02,-5.29,EXPANSION,1.02,0.0
1565,19413.32,-5.34,EXPANSION,1.08,0.0
1566,19433.65,-5.24,EXPANSION,1.04,0.0
1567,19422.74,-5.30,EXPANSION,1.01,0.0
1568,19512.56,-4.86,EXPANSION,1.06,0.0
1569,19558.69,-4.63,EXPANSION,1.08,0.0
1570,19565.18,-4.60,EXPANSION,1.08,0.0
1571,19589.47,-4.48,EXPANSION,1.10,0.0
1572,19469.12,-5.07,EXPANSION,1.01,0.0
1573,19503.48,-4.90,EXPANSION,0.97,0.0
1574,19505.03,-4.89,EXPANSION,1.03,0.0
1575,19628.02,-4.29,EXPANSION,1.22,0.0
1576,19660.01,-4.14,EXPANSION,1.20,0.0
1577,19685.24,-4.02,EXPANSION,1.22,0.0
1578,19685.49,-4.01,EXPANSION,1.22,0.0
1579,19850.95,-3.21,EXPANSION,1.34,0.0
1580,20019.65,-2.38,EXPANSION,1.40,0.0
1581,19972.66,-2.61,EXPANSION,1.42,0.0
1582,19940.90,-2.77,EXPANSION,1.38,0.0
1583,20050.52,-2.23,EXPANSION,1.31,0.0
1584,20005.12,-2.46,EXPANSION,1.27,0.0
1585,20060.40,-2.19,EXPANSION,1.31,0.0
1586,20159.04,-1.70,EXPANSION,1.47,0.0
1587,20373.98,-0.66,EXPANSION,1.70,0.0
1588,20322.53,-0.91,EXPANSION,1.65,0.0
1589,20415.44,-0.45,EXPANSION,1.73,0.0
1590,20540.29,0.00,EXPANSION,1.73,0.0
1591,20544.83,0.00,EXPANSION,1.59,0.0
1592,20466.94,-0.38,EXPANSION,1.58,0.0
1593,20450.56,-0.46,EXPANSION,1.58,0.0
1594,20374.69,-0.83,EXPANSION,1.42,0.0
1595,20404.54,-0.68,EXPANSION,1.37,0.0
1596,20295.67,-1.21,EXPANSION,1.37,0.0
1597,20240.40,-1.48,EXPANSION,1.53,0.0
1598,20213.75,-1.61,EXPANSION,1.52,0.0
1599,20293.02,-1.23,EXPANSION,1.42,0.0
1600,20062.81,-2.35,EXPANSION,1.38,0.0
1601,20314.15,-1.12,EXPANSION,1.46,0.0
1602,20296.59,-1.21,EXPANSION,1.55,0.0
1603,20297.34,-1.20,EXPANSION,1.59,0.0
1604,19973.89,-2.78,EXPANSION,1.32,0.0
1605,19986.86,-2.72,EXPANSION,1.32,0.0
1606,19972.07,-2.79,EXPANSION,1.21,0.0
1607,20080.85,-2.26,EXPANSION,1.26,0.0
1608,20301.23,-1.19,EXPANSION,1.44,0.0
1609,20578.06,0.00,EXPANSION,1.62,0.0
1610,20665.48,0.00,EXPANSION,1.68,0.0
1611,20537.68,-0.62,EXPANSION,1.55,0.0
1612,20558.47,-0.52,EXPANSION,1.57,0.0
1613,20633.60,-0.15,EXPANSION,1.59,0.0
1614,20653.46,-0.06,EXPANSION,1.63,0.0
1615,20905.17,0.00,EXPANSION,1.73,0.0
1616,21074.54,0.00,EXPANSION,1.82,0.0
1617,20991.84,-0.39,EXPANSION,1.73,0.0
1618,21033.90,-0.19,EXPANSION,1.65,0.0
1619,20910.33,-0.78,EXPANSION,1.58,0.0
1620,20923.97,-0.71,EXPANSION,1.63,0.0
1621,20850.23,-1.06,EXPANSION,1.50,0.0
1622,20944.25,-0.62,EXPANSION,1.55,0.0
1623,20930.11,-0.69,EXPANSION,1.54,0.0
1624,20801.75,-1.29,EXPANSION,1.42,0.0
1625,20726.41,-1.65,EXPANSION,1.37,0.0
1626,20719.27,-1.69,EXPANSION,1.34,0.0
1627,20799.58,-1.30,EXPANSION,1.37,0.0
1628,20240.18,-3.96,EXPANSION,0.97,0.0
1629,19806.99,-6.01,EXPANSION,0.60,0.0
1630,19677.74,-6.63,EXPANSION,0.47,0.0
1631,19215.04,-8.82,CONTRACTION,0.05,0.0
1632,19014.90,-9.77,CONTRACTION,-0.14,0.0
1633,18991.98,-9.88,CONTRACTION,-0.21,0.0
1634,18980.25,-9.94,CONTRACTION,-0.24,0.0
1635,19495.19,-7.49,CONTRACTION,0.03,0.0
1636,19345.69,-8.20,CONTRACTION,-0.08,0.0
1637,19762.03,-6.23,CONTRACTION,0.00,0.0
1638,19588.74,-7.05,CONTRACTION,0.05,0.0
1639,19520.18,-7.38,CONTRACTION,-0.10,61.3
1640,19503.39,-7.46,CONTRACTION,-0.08,61.3
1641,19438.61,-7.76,CONTRACTION,-0.04,61.3
1642,19060.53,-9.56,CRISIS,-0.23,61.3
1643,19116.74,-9.29,CONTRACTION,-0.24,61.3
1644,19004.42,-9.82,CRISIS,-0.40,61.3
1645,18425.88,-12.57,CRISIS,-0.64,61.3
1646,18584.44,-11.82,CRISIS,-0.50,61.3
1647,18539.64,-12.03,CRISIS,-0.54,61.3
1648,18564.90,-11.91,CRISIS,-0.54,61.3
1649,18237.34,-13.46,CRISIS,-0.73,61.3
1650,18430.22,-12.55,CRISIS,-0.65,61.3
1651,18226.40,-13.51,CRISIS,-0.77,61.3
1652,18337.15,-12.99,CRISIS,-0.66,61.3
1653,18349.36,-12.93,CRISIS,-0.70,61.3
1654,18347.86,-12.94,CRISIS,-0.68,61.3
1655,18309.01,-13.12,CRISIS,-0.62,61.3
1656,18457.91,-12.42,CRISIS,-0.59,61.3
1657,18802.38,-10.78,CRISIS,-0.28,61.3
1658,18799.54,-10.80,CRISIS,-0.31,61.3
1659,18928.20,-10.18,CRISIS,-0.36,61.3
1660,18805.61,-10.77,CRISIS,-0.38,61.3
1661,18781.19,-10.88,CRISIS,-0.41,61.3
1662,18745.63,-11.05,CRISIS,-0.42,61.3
1663,18878.80,-10.42,CRISIS,-0.35,61.3
1664,18803.77,-10.77,CRISIS,-0.37,61.3
1665,18751.02,-11.03,CRISIS,-0.41,61.3
1666,18862.82,-10.49,CONTRACTION,-0.29,61.3
1667,18849.60,-10.56,CONTRACTION,-0.31,61.3
1668,18863.47,-10.49,CONTRACTION,-0.27,61.3
1669,18855.72,-10.53,CONTRACTION,-0.28,61.3
1670,19106.39,-9.34,CONTRACTION,-0.16,61.3
1671,19094.91,-9.39,CONTRACTION,-0.16,61.3
1672,19132.07,-9.22,CONTRACTION,-0.12,61.3
1673,19197.17,-8.91,CONTRACTION,-0.09,61.3
1674,19154.80,-9.11,CONTRACTION,-0.07,61.3
1675,19154.14,-9.11,CONTRACTION,-0.10,61.3
1676,19165.69,-9.06,CONTRACTION,-0.10,61.3
1677,19202.97,-8.88,CONTRACTION,-0.05,61.3
1678,19281.68,-8.51,CONTRACTION,-0.03,61.3
1679,19210.39,-8.85,CONTRACTION,-0.13,61.3
1680,19278.06,-8.52,CONTRACTION,-0.16,61.3
1681,19271.56,-8.56,CONTRACTION,-0.12,61.3
1682,19287.75,-8.48,CONTRACTION,-0.08,61.3
1683,19281.05,-8.51,CONTRACTION,-0.09,61.3
1684,19247.21,-8.67,CONTRACTION,-0.07,61.3
1685,19172.04,-9.03,CONTRACTION,-0.13,61.3
1686,19306.24,-8.39,CONTRACTION,0.09,61.3
1687,19360.73,-8.13,CONTRACTION,0.08,61.3
1688,19389.96,-7.99,CONTRACTION,0.05,61.3
1689,19391.76,-7.98,CONTRACTION,0.06,61.3
1690,19402.16,-7.94,CONTRACTION,0.06,61.3
1691,19427.91,-7.81,CONTRACTION,0.03,61.3
1692,19415.33,-7.87,CONTRACTION,0.02,61.3
1693,19583.09,-7.08,CONTRACTION,0.10,61.3
1694,19486.13,-7.54,CONTRACTION,0.07,61.3
1695,19449.71,-7.71,CONTRACTION,0.10,61.3
1696,19459.73,-7.66,CONTRACTION,0.12,61.3
1697,19452.45,-7.70,CONTRACTION,0.12,61.3
1698,19489.63,-7.52,CONTRACTION,0.10,61.3
1699,19524.86,-7.35,CONTRACTION,0.11,61.3
1700,19503.15,-7.46,CONTRACTION,0.10,61.3
1701,19603.09,-6.98,CONTRACTION,0.13,61.3
1702,19681.99,-6.61,EXPANSION,0.14,53.2
1703,19657.51,-6.72,EXPANSION,0.12,53.2
1704,19573.04,-7.12,EXPANSION,0.07,53.2
1705,19507.85,-7.43,EXPANSION,-0.02,53.2
1706,19460.77,-7.66,CONTRACTION,-0.04,53.2
1707,19463.24,-7.65,CONTRACTION,-0.11,53.2
1708,19545.43,-7.26,CONTRACTION,-0.11,53.2
1709,19497.12,-7.48,CONTRACTION,-0.12,53.2
1710,19502.14,-7.46,CONTRACTION,-0.13,53.2
1711,19532.21,-7.32,CONTRACTION,-0.11,53.2
1712,19675.80,-6.64,EXPANSION,-0.03,53.2
1713,19668.07,-6.67,CONTRACTION,-0.03,53.2
1714,19748.76,-6.29,EXPANSION,-0.03,53.2
1715,19587.39,-7.06,EXPANSION,-0.14,53.2
1716,19608.05,-6.96,EXPANSION,-0.13,53.2
1717,19610.85,-6.95,EXPANSION,-0.13,53.2
1718,19566.94,-7.15,EXPANSION,-0.15,53.2
1719,19579.71,-7.09,EXPANSION,-0.13,53.2
1720,19609.51,-6.95,EXPANSION,-0.13,53.2
1721,19717.90,-6.44,EXPANSION,-0.05,53.2
1722,19735.22,-6.36,EXPANSION,-0.04,53.2
1723,19812.45,-5.99,EXPANSION,0.00,53.2
1724,19839.44,-5.86,EXPANSION,0.03,53.2
1725,19815.35,-5.97,EXPANSION,0.01,53.2
1726,19936.78,-5.40,EXPANSION,0.09,53.2
1727,19922.49,-5.47,EXPANSION,0.21,53.2
1728,19953.60,-5.32,EXPANSION,0.24,53.2
1729,19977.53,-5.21,EXPANSION,0.29,53.2
1730,19999.45,-5.10,EXPANSION,0.34,53.2
1731,19998.24,-5.11,EXPANSION,0.34,53.2
1732,20008.97,-5.06,EXPANSION,0.36,53.2
1733,20081.42,-4.71,EXPANSION,0.37,53.2
1734,20088.77,-4.68,EXPANSION,0.40,53.2
1735,20147.08,-4.40,EXPANSION,0.47,53.2
1736,19795.75,-6.07,CONTRACTION,0.26,53.2
1737,19900.87,-5.57,CONTRACTION,0.27,53.2
1738,19900.29,-5.57,CONTRACTION,0.28,53.2
1739,19891.14,-5.62,CONTRACTION,0.29,53.2
1740,19889.07,-5.63,CONTRACTION,0.29,53.2
1741,19954.88,-5.31,CONTRACTION,0.37,53.2
1742,19968.56,-5.25,CONTRACTION,0.30,53.2
1743,19942.55,-5.37,CONTRACTION,0.25,53.2
1744,19943.03,-5.37,CONTRACTION,0.23,53.2
1745,19947.71,-5.35,CONTRACTION,0.23,53.2
1746,19944.69,-5.36,CONTRACTION,0.23,53.2
1747,20059.62,-4.82,CONTRACTION,0.29,53.2
1748,20099.69,-4.63,CONTRACTION,0.29,53.2
1749,19976.08,-5.21,CONTRACTION,0.26,53.2
1750,20006.74,-5.07,CONTRACTION,0.25,53.2
1751,19932.31,-5.42,CONTRACTION,0.25,53.2
1752,19919.72,-5.48,CONTRACTION,0.24,53.2
1753,19930.37,-5.43,CONTRACTION,0.22,53.2
1754,19975.27,-5.22,CONTRACTION,0.22,53.2
1755,20039.52,-4.91,CONTRACTION,0.27,53.2
1756,20046.45,-4.88,EXPANSION,0.34,53.2
1757,20099.15,-4.63,EXPANSION,0.34,53.2
1758,20095.23,-4.65,EXPANSION,0.18,53.2
1759,20100.15,-4.62,EXPANSION,0.12,53.2
1760,20093.81,-4.65,EXPANSION,0.09,53.2
1761,20256.73,-3.88,EXPANSION,0.18,53.2
1762,20229.28,-4.01,EXPANSION,0.16,53.2
1763,20336.69,-3.50,EXPANSION,0.22,53.2
1764,20285.67,-3.74,EXPANSION,0.22,53.2
1765,20281.99,-3.76,EXPANSION,0.12,0.0
1766,20268.75,-3.82,EXPANSION,0.10,0.0
1767,20281.24,-3.76,EXPANSION,0.12,0.0
1768,20158.66,-4.35,CONTRACTION,-0.06,0.0
1769,20328.17,-3.54,EXPANSION,0.05,0.0
1770,20426.96,-3.07,EXPANSION,0.10,0.0
1771,20281.74,-3.76,EXPANSION,0.04,0.0
1772,20444.89,-2.99,EXPANSION,0.22,0.0
1773,20447.58,-2.97,EXPANSION,0.22,0.0
1774,20457.00,-2.93,EXPANSION,0.19,0.0
1775,20649.69,-2.02,EXPANSION,0.35,0.0
1776,20797.79,-1.31,EXPANSION,0.41,0.0
1777,21018.03,-0.27,EXPANSION,0.54,0.0
1778,20947.41,-0.60,EXPANSION,0.51,0.0
1779,20916.45,-0.75,EXPANSION,0.47,0.0
1780,20964.90,-0.52,EXPANSION,0.49,0.0
1781,21042.75,-0.15,EXPANSION,0.52,0.0
1782,21760.15,0.00,EXPANSION,0.86,0.0
1783,21611.46,-0.68,EXPANSION,0.81,0.0
1784,21787.00,0.00,EXPANSION,0.95,0.0
1785,21660.77,-0.58,EXPANSION,0.99,0.0
1786,21722.07,-0.30,EXPANSION,1.07,0.0
1787,21853.89,0.00,EXPANSION,1.11,0.0
1788,21647.18,-0.95,EXPANSION,1.08,0.0
1789,21833.99,-0.09,EXPANSION,1.08,0.0
1790,22092.45,0.00,EXPANSION,1.18,0.0
1791,22386.96,0.00,EXPANSION,1.23,0.0
1792,22469.30,0.00,EXPANSION,1.28,0.0
1793,22203.72,-1.18,EXPANSION,1.17,0.0
1794,22249.73,-0.98,EXPANSION,1.22,0.0
1795,22226.37,-1.08,EXPANSION,1.24,0.0
1796,22289.61,-0.80,EXPANSION,1.32,0.0
1797,21766.41,-3.13,EXPANSION,1.10,0.0
1798,22061.73,-1.81,EXPANSION,1.18,0.0
1799,22191.71,-1.24,EXPANSION,1.18,0.0
1800,22138.98,-1.47,EXPANSION,1.09,0.0
1801,22167.68,-1.34,EXPANSION,1.10,0.0
1802,22175.66,-1.31,EXPANSION,1.10,0.0
1803,22556.10,0.00,EXPANSION,1.32,0.0
1804,22493.25,-0.28,EXPANSION,1.30,0.0
1805,22192.14,-1.61,EXPANSION,1.10,0.0
1806,22251.94,-1.35,EXPANSION,1.04,0.0
1807,22104.85,-2.00,EXPANSION,0.97,0.0
1808,22131.69,-1.88,EXPANSION,1.00,0.0
1809,22126.62,-1.90,EXPANSION,0.99,0.0
1810,22255.56,-1.33,EXPANSION,1.05,0.0
1811,22269.60,-1.27,EXPANSION,1.09,0.0
1812,22456.68,-0.44,EXPANSION,1.08,0.0
1813,22261.13,-1.31,EXPANSION,0.98,0.0
1814,22617.96,0.00,EXPANSION,1.09,0.0
1815,22606.95,-0.05,EXPANSION,1.09,0.0
1816,22670.30,0.00,EXPANSION,1.08,0.0
1817,22602.79,-0.30,EXPANSION,1.06,0.0
1818,22855.63,0.00,EXPANSION,1.14,0.0
1819,22719.34,-0.60,EXPANSION,1.09,0.0
1820,21853.74,-4.38,CONTRACTION,0.69,0.0
1821,21878.69,-4.27,CONTRACTION,0.68,0.0
1822,21766.46,-4.77,CONTRACTION,0.63,0.0
1823,21803.82,-4.60,CONTRACTION,0.63,0.0
1824,21833.63,-4.47,CONTRACTION,0.70,0.0
1825,21371.92,-6.49,CONTRACTION,0.50,0.0
1826,21728.64,-4.93,EXPANSION,0.63,0.0
1827,21554.97,-5.69,CONTRACTION,0.52,0.0
1828,21627.54,-5.37,EXPANSION,0.53,0.0
1829,21636.05,-5.34,EXPANSION,0.52,0.0
1830,21611.72,-5.44,EXPANSION,0.51,0.0
1831,21973.24,-3.86,EXPANSION,0.58,0.0
1832,22137.24,-3.14,EXPANSION,0.57,0.0
1833,22113.65,-3.25,EXPANSION,0.58,0.0
1834,21982.73,-3.82,EXPANSION,0.54,0.0
1835,21817.39,-4.54,EXPANSION,0.44,0.0
1836,21847.00,-4.41,EXPANSION,0.47,0.0
1837,21816.51,-4.55,EXPANSION,0.44,0.0
1838,21436.82,-6.21,EXPANSION,0.26,0.0
1839,21482.51,-6.01,EXPANSION,0.19,0.0
1840,20984.94,-8.18,EXPANSION,0.03,0.0
1841,21132.57,-7.54,EXPANSION,0.05,0.0
1842,21211.54,-7.19,EXPANSION,0.03,0.0
1843,21222.96,-7.14,EXPANSION,0.03,0.0
1844,21227.76,-7.12,EXPANSION,0.06,0.0
1845,21471.93,-6.05,EXPANSION,0.16,0.0
1846,21528.78,-5.81,EXPANSION,0.21,0.0
1847,21560.77,-5.67,EXPANSION,0.21,0.0
1848,21591.13,-5.53,EXPANSION,0.26,0.0
1849,21435.53,-6.21,EXPANSION,0.22,0.0
1850,21430.18,-6.24,EXPANSION,0.23,0.0
1851,21454.41,-6.13,EXPANSION,0.21,0.0
1852,21788.37,-4.67,EXPANSION,0.42,0.0
1853,21567.62,-5.64,EXPANSION,0.24,0.0
1854,21817.58,-4.54,EXPANSION,0.34,0.0
1855,21981.58,-3.82,EXPANSION,0.39,0.0
1856,22210.00,-2.82,EXPANSION,0.60,0.0
1857,22256.18,-2.62,EXPANSION,0.61,0.0
1858,22273.34,-2.55,EXPANSION,0.62,0.0
1859,22462.09,-1.72,EXPANSION,0.64,0.0
1860,22269.03,-2.57,EXPANSION,0.49,0.0
1861,22181.61,-2.95,EXPANSION,0.36,0.0
1862,22113.72,-3.25,EXPANSION,0.30,0.0
1863,22063.42,-3.47,EXPANSION,0.34,0.0
1864,22070.37,-3.44,EXPANSION,0.33,0.0
1865,22094.51,-3.33,EXPANSION,0.31,0.0
1866,22098.89,-3.31,EXPANSION,0.30,0.0
1867,22299.58,-2.43,EXPANSION,0.28,0.0
1868,22485.96,-1.62,EXPANSION,0.28,0.0
1869,22503.89,-1.54,EXPANSION,0.32,0.0
1870,22530.03,-1.42,EXPANSION,0.31,0.0
1871,22560.53,-1.29,EXPANSION,0.37,0.0
1872,22547.41,-1.35,EXPANSION,0.36,0.0
1873,22273.17,-2.55,CONTRACTION,0.29,0.0
1874,22305.35,-2.41,CONTRACTION,0.27,0.0
1875,21696.80,-5.07,CONTRACTION,0.06,0.0
1876,21908.35,-4.14,CONTRACTION,0.18,0.0
1877,21824.58,-4.51,CONTRACTION,0.18,0.0
1878,21862.05,-4.35,CONTRACTION,0.20,0.0
1879,21855.15,-4.38,CONTRACTION,0.16,0.0
1880,22020.39,-3.65,CONTRACTION,0.43,0.0
1881,22368.48,-2.13,CONTRACTION,0.72,0.0
1882,22657.04,-0.87,CONTRACTION,0.87,0.0
1883,23381.67,0.00,EXPANSION,1.29,0.0
1884,23483.86,0.00,EXPANSION,1.40,0.0
1885,23374.30,-0.47,EXPANSION,1.38,0.0
1886,23475.24,-0.04,EXPANSION,1.41,0.0
1887,23466.99,-0.07,EXPANSION,1.23,0.0
1888,23396.29,-0.37,EXPANSION,1.27,0.0
1889,23692.18,0.00,EXPANSION,1.21,0.0
1890,23559.97,-0.56,EXPANSION,1.23,0.0
1891,23776.45,0.00,EXPANSION,1.33,0.0
1892,23715.38,-0.26,EXPANSION,1.32,0.0
1893,23687.50,-0.37,EXPANSION,1.33,0.0
1894,24059.39,0.00,EXPANSION,1.62,0.0
1895,24217.61,0.00,EXPANSION,1.65,0.0
1896,24150.99,-0.28,EXPANSION,1.68,0.0
1897,24209.98,-0.03,EXPANSION,2.00,0.0
1898,24407.58,0.00,EXPANSION,2.00,0.0
1899,24412.18,0.00,EXPANSION,2.02,0.0
1900,24352.34,-0.25,EXPANSION,1.99,0.0
1901,24359.31,-0.22,EXPANSION,2.16,0.0
1902,24713.88,0.00,EXPANSION,2.19,0.0
1903,24637.28,-0.31,EXPANSION,2.26,0.0
1904,24288.12,-1.72,EXPANSION,2.08,0.0
1905,24323.46,-1.58,EXPANSION,2.09,0.0
1906,24468.81,-0.99,EXPANSION,2.13,0.0
1907,24575.46,-0.56,EXPANSION,2.19,0.0
1908,24734.11,0.00,EXPANSION,2.18,0.0
1909,24857.09,0.00,EXPANSION,2.08,0.0
1910,25105.48,0.00,EXPANSION,2.16,0.0
1911,25304.80,0.00,EXPANSION,2.17,0.0
1912,25588.25,0.00,EXPANSION,2.31,0.0
1913,25692.64,0.00,EXPANSION,2.36,0.0
1914,25735.62,0.00,EXPANSION,2.39,0.0
1915,25999.25,0.00,EXPANSION,2.41,0.0
1916,25767.17,-0.89,EXPANSION,2.36,0.0
1917,25455.54,-2.09,EXPANSION,2.27,0.0
1918,25633.46,-1.41,EXPANSION,2.28,0.0
1919,25627.49,-1.43,EXPANSION,2.29,0.0
1920,25804.90,-0.75,EXPANSION,2.34,0.0
1921,25882.93,-0.45,EXPANSION,2.36,0.0
1922,25946.51,-0.20,EXPANSION,2.29,0.0
1923,26300.52,0.00,EXPANSION,2.39,0.0
1924,26758.50,0.00,EXPANSION,2.50,0.0
1925,27164.16,0.00,EXPANSION,2.58,0.0
1926,27233.75,0.00,EXPANSION,2.62,0.0
1927,27378.35,0.00,EXPANSION,2.66,0.0
1928,27302.78,-0.28,EXPANSION,2.63,0.0
1929,26973.26,-1.48,EXPANSION,2.50,0.0
1930,27065.31,-1.14,EXPANSION,2.50,0.0
1931,27165.09,-0.78,EXPANSION,2.56,0.0
1932,27317.06,-0.22,EXPANSION,2.57,0.0
1933,27496.49,0.00,EXPANSION,2.63,0.0
1934,27828.14,0.00,EXPANSION,2.71,0.0
1935,27799.03,-0.10,EXPANSION,2.70,0.0
1936,28052.37,0.00,EXPANSION,2.78,0.0
1937,28162.76,0.00,EXPANSION,2.85,0.0
1938,28614.54,0.00,EXPANSION,2.90,0.0
1939,28656.05,0.00,EXPANSION,2.89,0.0
1940,28717.82,0.00,EXPANSION,2.90,0.0
1941,29169.63,0.00,EXPANSION,3.00,0.0
1942,29269.42,0.00,EXPANSION,3.03,0.0
1943,29312.13,0.00,CONTRACTION,3.03,0.0
1944,30139.16,0.00,CONTRACTION,3.19,0.0
1945,30422.48,0.00,CONTRACTION,3.19,0.0
1946,31199.83,0.00,EXPANSION,3.38,0.0
1947,31223.97,0.00,EXPANSION,3.40,0.0
1948,31154.20,-0.22,EXPANSION,3.38,0.0
1949,30907.62,-1.01,EXPANSION,3.31,0.0
1950,30371.20,-2.73,EXPANSION,3.13,0.0
1951,30112.98,-3.56,EXPANSION,3.04,0.0
1952,30685.14,-1.73,EXPANSION,3.17,0.0
1953,31157.52,-0.21,EXPANSION,3.23,0.0
1954,30437.69,-2.52,EXPANSION,2.98,0.0
1955,30360.54,-2.77,EXPANSION,2.97,0.0
1956,30313.71,-2.92,EXPANSION,2.99,0.0
1957,30416.17,-2.59,EXPANSION,3.04,0.0
1958,30638.92,-1.87,EXPANSION,3.11,0.0
1959,30875.15,-1.12,EXPANSION,3.16,0.0
1960,30284.25,-3.01,EXPANSION,2.96,0.0
1961,30342.81,-2.82,EXPANSION,2.99,0.0
1962,30218.43,-3.22,EXPANSION,2.96,0.0
1963,30248.57,-3.12,EXPANSION,2.95,0.0
1964,30373.37,-2.72,EXPANSION,2.93,0.0
1965,30359.24,-2.77,EXPANSION,2.93,0.0
1966,29324.45,-6.08,CONTRACTION,2.57,0.0
1967,29921.78,-4.17,CONTRACTION,2.75,0.0
1968,29607.40,-5.18,CONTRACTION,2.66,0.0
1969,29601.57,-5.20,CONTRACTION,2.66,0.0
1970,29457.67,-5.66,CONTRACTION,2.64,0.0
1971,30314.20,-2.91,CONTRACTION,2.79,0.0
1972,30700.02,-1.68,EXPANSION,2.86,0.0
1973,30925.81,-0.95,EXPANSION,2.87,0.0
1974,30855.81,-1.18,EXPANSION,2.85,0.0
1975,31233.33,0.00,EXPANSION,2.90,0.0
1976,31365.79,0.00,EXPANSION,2.91,0.0
1977,31324.02,-0.13,EXPANSION,2.91,0.0
1978,32603.34,0.00,EXPANSION,3.05,0.0
1979,32746.20,0.00,EXPANSION,3.08,0.0
1980,32721.02,-0.08,EXPANSION,3.06,0.0
1981,33253.79,0.00,EXPANSION,3.15,0.0
1982,33316.48,0.00,EXPANSION,3.15,0.0
1983,33276.09,-0.12,EXPANSION,3.15,0.0
1984,33440.29,0.00,EXPANSION,3.17,0.0
1985,33363.85,-0.23,EXPANSION,3.13,0.0
1986,33780.67,0.00,EXPANSION,3.21,0.0
1987,33916.89,0.00,EXPANSION,3.21,0.0
1988,33443.94,-1.39,EXPANSION,3.24,0.0
1989,34103.09,0.00,EXPANSION,3.32,0.0
1990,34121.69,0.00,EXPANSION,3.32,0.0
1991,34248.04,0.00,EXPANSION,3.35,0.0
1992,33625.18,-1.82,EXPANSION,3.20,0.0
1993,33067.86,-3.45,EXPANSION,3.05,0.0
1994,33356.19,-2.60,EXPANSION,3.10,0.0
1995,32471.97,-5.19,EXPANSION,2.90,0.0
1996,32057.20,-6.40,EXPANSION,2.80,0.0
1997,32042.10,-6.44,EXPANSION,2.80,0.0
1998,31936.98,-6.75,EXPANSION,2.78,0.0
1999,32971.97,-3.73,EXPANSION,2.89,0.0
2000,32862.54,-4.05,EXPANSION,2.86,0.0
2001,32760.92,-4.34,EXPANSION,2.88,0.0
2002,31857.94,-6.98,EXPANSION,2.66,0.0
2003,32251.47,-5.83,EXPANSION,2.75,0.0
2004,32250.06,-5.83,EXPANSION,2.76,0.0
2005,32468.22,-5.20,EXPANSION,2.79,0.0
2006,32027.61,-6.48,EXPANSION,2.69,0.0
2007,32894.63,-3.95,EXPANSION,2.80,0.0
2008,32962.65,-3.75,EXPANSION,2.81,0.0
2009,33681.03,-1.66,EXPANSION,2.90,0.0
2010,33622.08,-1.83,EXPANSION,2.89,0.0
2011,33952.86,-0.86,EXPANSION,2.95,0.0
2012,33797.68,-1.31,EXPANSION,2.92,0.0
2013,33865.55,-1.12,EXPANSION,2.88,0.0
2014,34104.25,-0.42,EXPANSION,2.93,0.0
2015,34421.88,0.00,EXPANSION,2.95,0.0
2016,33759.60,-1.92,EXPANSION,2.83,0.0
2017,33889.43,-1.55,EXPANSION,2.85,0.0
2018,33886.29,-1.56,EXPANSION,2.86,0.0
2019,33811.00,-1.77,EXPANSION,2.84,0.0
2020,33629.88,-2.30,EXPANSION,2.85,0.0
2021,33158.98,-3.67,EXPANSION,2.71,0.0
2022,32745.02,-4.87,EXPANSION,2.60,0.0
2023,32675.25,-5.07,EXPANSION,2.63,0.0
2024,33583.43,-2.44,EXPANSION,2.71,0.0
2025,33666.93,-2.19,EXPANSION,2.73,0.0
2026,33664.68,-2.20,EXPANSION,2.72,0.0
2027,33630.69,-2.30,EXPANSION,2.67,0.0
2028,33571.27,-2.47,EXPANSION,2.62,0.0
2029,33879.32,-1.58,EXPANSION,2.61,0.0
2030,34440.75,0.00,EXPANSION,2.71,0.0
2031,34468.31,0.00,EXPANSION,2.73,0.0
2032,34298.89,-0.49,EXPANSION,2.68,0.0
2033,34411.61,-0.16,EXPANSION,2.68,0.0
2034,34849.62,0.00,EXPANSION,2.60,0.0
2035,34735.58,-0.33,EXPANSION,2.62,0.0
2036,34356.41,-1.42,EXPANSION,2.51,0.0
2037,34889.49,0.00,EXPANSION,2.62,0.0
2038,34768.37,-0.35,EXPANSION,2.59,0.0
2039,34919.89,0.00,EXPANSION,2.58,0.0
2040,34959.31,0.00,EXPANSION,2.64,0.0
2041,34650.77,-0.88,EXPANSION,2.54,0.0
2042,35065.67,0.00,EXPANSION,2.54,0.0
2043,34941.24,-0.35,EXPANSION,2.45,0.0
2044,35301.17,0.00,EXPANSION,2.48,0.0
2045,35221.38,-0.23,EXPANSION,2.55,0.0
