ticker,entry_date,exit_date,entry_price,exit_price,return_pct,pnl_eur,reason
FTNT,2023-02-01,2023-02-08,52.15,54.92,5.15,51.52,TP
FTNT,2023-04-11,2023-04-25,66.71,63.17,-5.46,-54.57,OB_Inv
FTNT,2024-01-19,2024-01-24,61.55,66.31,7.59,75.90,TP
FTNT,2024-01-29,2024-01-30,65.81,66.82,1.39,13.87,TP
FTNT,2024-02-07,2024-02-21,73.83,65.34,-11.65,-116.49,OB_Inv
FTNT,2024-03-12,2024-03-14,71.68,68.04,-5.23,-52.28,OB_Inv
FTNT,2024-04-08,2024-04-08,70.04,68.91,-1.77,-17.69,SL
FTNT,2024-10-10,2024-11-01,79.66,77.87,-2.40,-24.02,SL
FTNT,2024-11-04,2024-11-07,78.63,81.42,3.40,33.96,TP
FTNT,2025-02-18,2025-02-24,112.70,107.86,-4.44,-44.41,SL
FTNT,2025-02-27,2025-02-27,109.98,107.85,-2.09,-20.88,SL
FTNT,2025-07-01,2025-07-01,105.36,102.68,-2.69,-26.89,SL
FTNT,2025-07-08,2025-07-10,106.97,100.20,-6.48,-64.79,OB_Inv
GEN,2020-05-20,2020-05-27,17.85,16.86,-5.71,-57.05,SL
GEN,2020-06-16,2020-06-24,18.04,17.38,-3.81,-38.10,OB_Inv
GEN,2020-08-07,2020-09-04,20.29,19.47,-4.18,-41.80,SL
GEN,2020-09-08,2020-09-11,20.20,18.71,-7.52,-75.15,OB_Inv
GEN,2021-02-10,2021-02-22,19.71,18.24,-7.60,-76.01,SL
GEN,2021-02-23,2021-02-23,18.29,18.25,-0.36,-3.55,SL
GEN,2021-04-06,2021-04-15,19.84,18.85,-5.13,-51.33,SL
GEN,2021-04-16,2021-04-26,19.29,20.18,4.46,44.62,TP
GEN,2022-01-07,2022-01-21,24.62,23.71,-3.85,-38.45,OB_Inv
GEN,2022-03-16,2022-03-16,26.58,26.51,-0.44,-4.39,SL
GEN,2022-07-28,2022-08-03,22.73,23.72,4.17,41.75,TP
GEN,2022-11-10,2022-12-16,21.81,19.89,-8.97,-89.68,SL
GEN,2023-08-07,2023-09-12,19.04,18.23,-4.43,-44.31,SL
GEN,2024-01-22,2024-02-02,22.50,20.23,-10.23,-102.30,OB_Inv
GEN,2024-05-22,2024-05-30,24.17,23.48,-3.00,-30.04,SL
GEN,2024-05-31,2024-06-05,23.78,24.37,2.31,23.13,TP
GEN,2024-06-06,2024-06-07,24.47,23.49,-4.13,-41.32,SL
GEN,2024-06-10,2024-06-10,23.56,23.48,-0.49,-4.94,SL
GEN,2024-06-11,2024-06-11,23.53,23.48,-0.36,-3.62,SL
GEN,2024-11-06,2024-11-13,28.12,29.83,5.90,58.98,TP
GEN,2025-06-13,2025-06-18,29.44,28.80,-2.32,-23.16,OB_Inv
GEN,2025-09-19,2025-09-30,28.64,27.65,-3.60,-36.05,SL
GEN,2025-12-18,2025-12-31,27.66,26.90,-2.90,-29.04,OB_Inv
GLW,2020-06-03,2020-06-09,20.86,23.74,13.64,136.44,TP
GLW,2020-06-16,2020-06-19,23.98,22.90,-4.69,-46.91,OB_Inv
GLW,2020-07-28,2020-08-24,26.15,28.42,8.53,85.34,TP
GLW,2020-08-31,2020-09-03,28.19,27.54,-2.45,-24.47,OB_Inv
GLW,2020-12-03,2020-12-03,32.43,32.36,-0.35,-3.46,SL
GLW,2020-12-07,2020-12-10,32.82,32.14,-2.22,-22.17,SL
GLW,2021-01-26,2021-01-26,33.65,32.42,-3.81,-38.12,SL
GLW,2021-07-30,2021-08-03,36.59,35.98,-1.82,-18.20,SL
GLW,2021-08-04,2021-08-05,36.48,35.94,-1.64,-16.44,OB_Inv
GLW,2021-11-30,2021-11-30,33.98,33.38,-1.94,-19.43,SL
GLW,2022-02-25,2022-03-01,36.13,34.54,-4.54,-45.38,OB_Inv
GLW,2022-07-20,2022-08-11,30.74,33.34,8.30,82.96,TP
GLW,2022-10-24,2022-10-25,29.30,27.98,-4.67,-46.71,SL
GLW,2022-10-26,2022-10-27,28.59,29.86,4.28,42.84,TP
GLW,2022-11-04,2022-12-19,29.62,29.01,-2.22,-22.15,SL
GLW,2023-05-10,2023-06-14,29.07,31.17,7.09,70.86,TP
GLW,2023-08-09,2023-08-09,30.66,30.49,-0.73,-7.25,SL
GLW,2023-12-14,2024-01-08,28.36,29.35,3.33,33.29,TP
GLW,2024-03-04,2024-03-04,31.01,31.41,1.12,11.21,TP
GLW,2024-03-20,2024-04-08,31.22,30.85,-1.35,-13.47,OB_Inv
GLW,2024-06-28,2024-07-02,37.47,36.85,-1.81,-18.10,SL
GLW,2024-07-31,2024-08-05,39.31,36.46,-7.40,-73.96,OB_Inv
GLW,2024-09-23,2024-09-24,43.39,44.03,1.32,13.18,TP
GLW,2024-09-25,2024-10-01,44.17,43.07,-2.64,-26.36,SL
GLW,2024-10-03,2024-10-07,43.47,42.88,-1.49,-14.92,OB_Inv
GLW,2024-10-10,2024-11-04,45.60,45.67,0.01,0.08,SL
GLW,2024-12-03,2024-12-11,47.94,46.58,-2.99,-29.86,OB_Inv
GLW,2025-01-29,2025-01-30,53.90,48.17,-10.77,-107.73,SL
GLW,2025-05-20,2025-05-27,47.08,49.12,4.19,41.91,TP
GLW,2025-07-15,2025-07-29,53.03,57.72,8.69,86.90,TP
GLW,2025-09-03,2025-09-03,68.23,66.34,-2.92,-29.23,SL
GLW,2025-09-04,2025-09-11,69.12,74.66,7.87,78.74,TP
GLW,2025-09-19,2025-10-06,79.08,85.06,7.41,74.08,TP
GLW,2025-10-29,2025-11-07,86.76,83.14,-4.32,-43.16,SL
GNRC,2020-01-08,2020-01-08,102.68,101.50,-1.30,-12.98,SL
GNRC,2020-02-13,2020-02-25,112.58,107.31,-4.83,-48.31,OB_Inv
GNRC,2020-05-28,2020-05-29,122.95,111.27,-9.65,-96.50,OB_Inv
GNRC,2020-08-10,2020-08-10,178.09,172.08,-3.53,-35.27,SL
GNRC,2020-10-01,2020-10-06,195.50,212.11,8.35,83.47,TP
GNRC,2020-10-29,2020-10-30,218.90,206.56,-5.79,-57.86,SL
GNRC,2020-11-03,2020-12-03,215.99,207.58,-4.04,-40.44,OB_Inv
GNRC,2020-12-22,2021-01-11,230.65,260.86,12.95,129.50,TP
GNRC,2021-02-22,2021-02-22,360.97,349.15,-3.43,-34.25,SL
GNRC,2021-03-01,2021-03-04,335.00,305.72,-8.89,-88.90,OB_Inv
GNRC,2021-07-09,2021-07-28,430.00,413.50,-3.99,-39.88,SL
GNRC,2021-07-29,2021-07-29,432.46,412.74,-4.71,-47.11,SL
GNRC,2021-08-02,2021-08-02,421.32,412.69,-2.20,-21.99,SL
GNRC,2021-10-07,2021-10-15,410.98,457.62,11.20,111.99,TP
GNRC,2022-06-03,2022-06-07,260.51,292.53,12.14,121.41,TP
GNRC,2022-08-08,2022-08-22,257.41,241.53,-6.32,-63.19,OB_Inv
GNRC,2023-06-21,2023-06-28,128.90,149.50,15.83,158.28,TP
GNRC,2024-01-18,2024-02-07,115.52,126.18,9.08,90.78,TP
GNRC,2024-03-27,2024-04-02,119.99,129.34,7.64,76.43,TP
GNRC,2024-04-05,2024-04-15,132.55,127.49,-3.96,-39.64,SL
GNRC,2024-04-17,2024-04-18,129.89,134.71,3.56,35.61,TP
GNRC,2024-04-19,2024-05-01,132.98,127.63,-4.17,-41.73,OB_Inv
GNRC,2024-05-29,2024-06-03,148.98,141.37,-5.26,-52.58,OB_Inv
GNRC,2024-10-14,2024-10-14,173.33,171.40,-1.26,-12.62,SL
GNRC,2024-10-15,2024-10-15,173.21,171.42,-1.18,-11.81,SL
GNRC,2024-11-08,2024-11-11,186.70,194.82,4.20,41.98,TP
GNRC,2025-03-25,2025-03-27,137.25,131.09,-4.64,-46.38,OB_Inv
GNRC,2025-05-14,2025-05-15,128.50,126.49,-1.72,-17.16,SL
GNRC,2025-05-20,2025-05-21,127.99,122.87,-4.15,-41.50,OB_Inv
GNRC,2025-07-31,2025-09-02,181.00,182.49,0.67,6.72,SL
GNRC,2025-10-30,2025-10-30,178.56,168.71,-5.67,-56.69,SL
GOOG,2020-05-29,2020-05-29,70.23,70.76,0.61,6.14,TP
GOOG,2020-06-01,2020-06-01,70.30,70.96,0.79,7.93,TP
GOOG,2020-06-02,2020-06-04,70.90,69.99,-1.43,-14.34,OB_Inv
GOOG,2020-09-02,2020-09-03,82.96,80.73,-2.83,-28.35,SL
GOOG,2021-01-14,2021-01-15,86.91,85.37,-1.93,-19.26,SL
GOOG,2021-01-20,2021-02-03,90.77,101.69,11.87,118.72,TP
GOOG,2021-04-30,2021-05-04,119.17,116.68,-2.24,-22.39,OB_Inv
GOOG,2021-06-07,2021-06-17,121.49,126.07,3.61,36.12,TP
GOOG,2021-06-18,2021-07-23,124.61,135.33,8.45,84.52,TP
GOOG,2021-08-30,2021-09-10,143.44,140.68,-2.07,-20.74,OB_Inv
GOOG,2021-11-01,2021-11-01,146.87,144.38,-1.85,-18.46,SL
GOOG,2022-04-14,2022-04-21,129.51,123.85,-4.52,-45.22,OB_Inv
GOOG,2022-07-15,2022-07-22,111.98,107.41,-4.22,-42.25,OB_Inv
GOOG,2023-01-20,2023-02-02,95.11,104.22,9.43,94.28,TP
GOOG,2023-05-11,2023-06-27,114.85,117.26,1.95,19.51,SL
GOOG,2023-07-31,2023-08-02,131.85,127.52,-3.44,-34.35,OB_Inv
GOOG,2023-08-28,2023-09-22,130.93,129.68,-1.10,-11.02,SL
GOOG,2023-09-26,2023-09-26,129.77,128.87,-0.84,-8.44,SL
GOOG,2024-10-30,2024-11-01,181.26,169.26,-6.77,-67.71,SL
GOOG,2024-11-04,2024-11-06,170.16,177.09,3.92,39.20,TP
GOOG,2024-12-23,2025-01-02,193.03,187.92,-2.79,-27.92,SL
GOOG,2025-01-06,2025-01-13,194.14,188.00,-3.31,-33.11,SL
GOOG,2025-01-14,2025-01-21,191.50,198.50,3.51,35.06,TP
GOOG,2025-01-29,2025-02-05,196.35,190.60,-3.08,-30.77,SL
GOOG,2025-05-22,2025-06-23,172.65,165.33,-4.39,-43.89,SL
GOOG,2025-06-25,2025-06-27,168.17,176.61,4.87,48.67,TP
GOOG,2025-07-30,2025-07-31,195.74,192.31,-1.90,-19.02,OB_Inv
GOOG,2025-08-29,2025-09-02,210.67,206.71,-2.03,-20.30,SL
GOOG,2025-09-03,2025-10-10,225.84,237.13,4.85,48.50,SL
GOOG,2025-10-30,2025-12-31,291.15,313.39,7.49,74.89,EOD
GOOGL,2020-06-01,2020-06-03,70.66,71.62,1.21,12.11,TP
GOOGL,2021-01-14,2021-01-15,86.67,85.26,-1.78,-17.84,SL
GOOGL,2021-01-20,2021-02-03,90.52,101.15,11.59,115.93,TP
GOOGL,2021-06-18,2021-06-18,120.30,119.43,-0.87,-8.72,SL
GOOGL,2021-06-22,2021-07-06,120.68,124.48,3.00,29.99,TP
GOOGL,2021-07-21,2021-07-23,125.02,128.66,2.76,27.58,TP
GOOGL,2021-08-30,2021-09-10,143.13,139.64,-2.59,-25.90,OB_Inv
GOOGL,2021-11-01,2021-11-01,146.74,144.09,-1.96,-19.58,SL
GOOGL,2022-04-14,2022-04-21,129.33,123.72,-4.49,-44.92,OB_Inv
GOOGL,2022-07-15,2022-07-18,111.02,107.44,-3.38,-33.75,SL
GOOGL,2022-07-20,2022-07-22,112.18,106.95,-4.81,-48.07,OB_Inv
GOOGL,2023-01-20,2023-02-02,94.26,102.99,9.11,91.08,TP
GOOGL,2023-05-11,2023-06-27,114.39,116.63,1.81,18.11,SL
GOOGL,2023-07-31,2023-08-02,131.56,127.25,-3.43,-34.27,OB_Inv
GOOGL,2023-08-28,2023-09-22,130.16,128.76,-1.22,-12.24,SL
GOOGL,2023-09-26,2023-09-26,128.63,128.22,-0.47,-4.67,SL
GOOGL,2024-10-30,2024-11-04,179.54,167.54,-6.83,-68.33,SL
GOOGL,2024-12-17,2024-12-18,196.23,187.42,-4.64,-46.37,OB_Inv
GOOGL,2024-12-23,2025-01-02,191.62,186.74,-2.70,-26.99,SL
GOOGL,2025-01-06,2025-01-13,192.97,186.82,-3.34,-33.39,SL
GOOGL,2025-01-14,2025-01-21,190.25,197.11,3.46,34.60,TP
GOOGL,2025-01-29,2025-02-05,194.54,188.90,-3.05,-30.53,SL
GOOGL,2025-02-07,2025-02-07,190.06,189.94,-0.21,-2.14,SL
GOOGL,2025-05-22,2025-06-23,171.15,163.75,-4.48,-44.76,SL
GOOGL,2025-07-30,2025-07-31,195.04,191.35,-2.04,-20.42,OB_Inv
GOOGL,2025-08-29,2025-09-02,209.91,205.89,-2.06,-20.64,SL
GOOGL,2025-09-03,2025-10-10,225.57,236.34,4.63,46.25,SL
GOOGL,2025-10-20,2025-10-21,254.19,249.97,-1.81,-18.11,OB_Inv
GOOGL,2025-10-30,2025-12-31,291.02,312.59,7.26,72.63,EOD
GS,2020-12-24,2021-01-05,226.06,239.97,6.00,60.01,TP
GS,2021-01-06,2021-01-25,242.99,248.93,2.29,22.94,SL
GS,2021-03-11,2021-03-25,299.01,287.76,-3.91,-39.13,SL
GS,2021-03-26,2021-03-26,295.35,287.77,-2.71,-27.15,SL
GS,2021-06-17,2021-06-17,330.91,320.68,-3.24,-32.40,SL
GS,2022-07-20,2022-08-11,287.36,319.09,10.89,108.91,TP
GS,2022-10-24,2022-11-08,299.77,334.87,11.56,115.60,TP
GS,2023-08-24,2023-09-14,300.29,319.18,6.14,61.41,TP
GS,2023-09-29,2023-10-02,307.54,299.36,-2.81,-28.09,OB_Inv
GS,2023-11-30,2023-12-12,323.79,334.88,3.28,32.77,TP
GS,2024-01-08,2024-01-10,365.76,360.85,-1.49,-14.93,SL
GS,2024-01-11,2024-01-11,360.95,360.85,-0.18,-1.76,SL
GS,2024-03-28,2024-04-04,397.21,387.71,-2.54,-25.43,OB_Inv
GS,2024-04-08,2024-04-10,390.43,382.47,-2.19,-21.89,OB_Inv
GS,2024-05-22,2024-05-22,446.03,440.71,-1.34,-13.42,SL
GS,2024-07-10,2024-07-15,453.67,471.09,3.69,36.91,TP
GS,2024-07-16,2024-08-02,474.30,459.57,-3.26,-32.57,SL
GS,2025-01-28,2025-01-28,613.61,616.51,0.32,3.23,TP
GS,2025-01-29,2025-01-31,618.27,630.47,1.82,18.24,TP
GS,2025-02-04,2025-02-04,613.41,612.19,-0.35,-3.49,SL
GS,2025-02-05,2025-02-06,619.24,633.31,2.12,21.22,TP
GS,2025-05-14,2025-05-23,588.95,574.07,-2.68,-26.77,SL
GS,2025-05-27,2025-06-18,591.00,624.33,5.49,54.91,TP
GS,2025-07-03,2025-07-08,701.78,683.52,-2.75,-27.52,OB_Inv
GS,2025-08-13,2025-08-19,731.06,704.52,-3.78,-37.80,SL
GS,2025-09-05,2025-09-05,741.29,718.02,-3.29,-32.90,SL
GS,2025-09-09,2025-09-09,729.41,737.83,1.00,10.05,TP
GS,2025-09-10,2025-09-23,750.82,802.02,6.67,66.68,TP
GS,2025-09-26,2025-10-01,785.61,774.13,-1.61,-16.11,OB_Inv
GWW,2020-06-16,2020-06-25,293.29,272.42,-7.27,-72.68,SL
GWW,2020-06-26,2020-06-26,276.49,272.61,-1.55,-15.55,SL
GWW,2020-07-30,2020-08-03,314.40,321.87,2.23,22.27,TP
GWW,2020-08-06,2020-08-31,321.95,344.24,6.77,67.74,TP
GWW,2020-09-14,2020-09-21,336.74,320.71,-4.91,-49.10,OB_Inv
GWW,2020-11-11,2021-01-08,381.81,368.31,-3.69,-36.86,SL
GWW,2021-03-08,2021-04-30,378.52,421.05,11.09,110.86,TP
GWW,2021-10-29,2021-11-24,428.64,478.84,11.56,115.62,TP
GWW,2022-04-07,2022-04-08,505.66,495.21,-2.22,-22.16,SL
GWW,2022-04-12,2022-04-12,497.41,499.77,0.32,3.24,TP
GWW,2022-04-13,2022-04-14,502.33,471.79,-6.23,-62.31,OB_Inv
GWW,2022-04-20,2022-04-25,491.47,469.95,-4.53,-45.27,SL
GWW,2022-04-27,2022-04-27,472.46,477.47,0.91,9.11,TP
GWW,2022-04-28,2022-05-02,483.20,471.20,-2.63,-26.34,OB_Inv
GWW,2022-11-04,2022-11-15,580.57,563.97,-3.01,-30.09,OB_Inv
GWW,2022-11-17,2022-11-17,566.19,574.47,1.31,13.13,TP
GWW,2022-11-18,2022-12-06,581.52,562.55,-3.41,-34.12,OB_Inv
GWW,2023-01-23,2023-02-02,543.01,590.95,8.68,86.77,TP
GWW,2023-03-14,2023-03-15,664.11,648.95,-2.43,-24.31,OB_Inv
GWW,2023-03-17,2023-03-17,661.29,647.22,-2.28,-22.78,SL
GWW,2023-04-03,2023-04-03,665.88,659.50,-1.11,-11.08,SL
GWW,2023-05-18,2023-05-24,656.44,639.89,-2.67,-26.71,OB_Inv
GWW,2023-12-01,2023-12-06,769.71,793.69,2.97,29.65,TP
GWW,2023-12-15,2023-12-18,803.85,811.29,0.78,7.76,TP
GWW,2024-01-23,2024-01-30,859.97,891.39,3.50,35.04,TP
GWW,2024-02-02,2024-03-14,913.84,993.06,8.52,85.18,TP
GWW,2024-07-16,2024-08-01,934.74,907.67,-3.05,-30.46,SL
GWW,2024-08-02,2024-08-21,922.17,966.92,4.70,47.03,TP
GWW,2024-09-17,2024-10-11,998.84,1043.32,4.30,43.03,TP
GWW,2024-10-17,2024-10-24,1091.34,1066.58,-2.42,-24.19,OB_Inv
GWW,2024-11-11,2024-11-14,1192.21,1161.03,-2.77,-27.66,OB_Inv
GWW,2025-05-27,2025-06-02,1073.46,1054.18,-1.95,-19.47,SL
GWW,2025-07-14,2025-07-14,1053.54,1036.01,-1.81,-18.13,SL
GWW,2025-12-03,2025-12-11,958.14,1027.30,7.07,70.68,TP
HPE,2020-08-17,2020-08-17,8.11,7.99,-1.61,-16.13,SL
HPE,2020-10-09,2020-10-16,8.50,8.02,-5.82,-58.22,OB_Inv
HPE,2021-01-25,2021-01-27,10.32,10.75,4.01,40.11,TP
HPE,2021-01-28,2021-03-04,11.20,11.58,3.30,33.03,SL
HPE,2021-03-08,2021-03-11,12.35,13.18,6.55,65.49,TP
HPE,2021-05-06,2021-05-07,13.80,14.21,2.78,27.76,TP
HPE,2021-08-30,2021-09-07,13.43,13.04,-3.06,-30.59,OB_Inv
HPE,2022-01-10,2022-01-10,15.17,14.91,-1.86,-18.55,SL
HPE,2022-01-13,2022-01-19,15.22,14.77,-3.11,-31.07,OB_Inv
HPE,2022-08-11,2022-08-26,13.12,12.33,-6.16,-61.61,OB_Inv
HPE,2022-10-24,2022-11-11,12.23,13.54,10.52,105.22,TP
HPE,2022-11-18,2022-11-30,14.14,14.99,5.88,58.80,TP
HPE,2022-12-01,2023-01-19,14.82,14.48,-2.44,-24.42,SL
HPE,2023-06-01,2023-06-06,13.32,14.08,5.52,55.23,TP
HPE,2023-08-09,2023-08-16,16.69,15.77,-5.64,-56.41,OB_Inv
HPE,2023-11-24,2023-11-28,14.77,14.46,-2.23,-22.32,OB_Inv
HPE,2024-03-12,2024-03-13,17.40,16.81,-3.50,-34.98,OB_Inv
HPE,2024-05-23,2024-05-31,17.84,16.70,-6.52,-65.16,OB_Inv
HPE,2024-06-07,2024-06-10,18.66,19.29,3.25,32.54,TP
HPE,2024-06-11,2024-06-18,19.40,21.51,10.72,107.23,TP
HPE,2024-07-29,2024-07-30,18.89,18.10,-4.38,-43.82,OB_Inv
HPE,2024-12-09,2024-12-11,22.86,20.64,-9.89,-98.87,SL
HPE,2024-12-12,2024-12-16,20.92,20.64,-1.51,-15.09,SL
HPE,2025-01-14,2025-01-14,21.38,21.85,2.05,20.54,TP
HPE,2025-01-15,2025-01-28,22.34,20.70,-7.47,-74.70,OB_Inv
HPE,2025-07-02,2025-07-02,20.12,19.94,-1.07,-10.74,SL
HPE,2025-07-03,2025-07-15,21.00,19.87,-5.56,-55.60,OB_Inv
HPE,2025-08-13,2025-08-20,20.96,20.09,-4.32,-43.16,SL
HPE,2025-08-28,2025-09-02,22.35,21.96,-1.93,-19.30,SL
HPE,2025-09-03,2025-09-04,22.49,23.57,4.63,46.29,TP
HPE,2025-09-08,2025-09-08,23.12,22.59,-2.44,-24.43,SL
HPE,2025-09-10,2025-10-07,23.52,25.38,7.78,77.78,TP
HPE,2025-10-09,2025-10-10,25.64,24.03,-6.45,-64.48,OB_Inv
HPQ,2020-02-13,2020-02-25,17.68,18.48,4.40,43.96,TP
HPQ,2020-07-30,2020-07-31,13.63,14.04,2.85,28.49,TP
HPQ,2020-09-23,2020-09-24,15.22,14.77,-3.14,-31.43,OB_Inv
HPQ,2020-09-28,2020-10-09,15.13,15.98,5.49,54.88,TP
HPQ,2020-12-21,2020-12-21,19.65,19.60,-0.43,-4.33,SL
HPQ,2020-12-22,2020-12-28,19.76,20.08,1.47,14.72,TP
HPQ,2021-01-07,2021-01-29,20.73,19.75,-4.84,-48.41,SL
HPQ,2021-02-22,2021-02-25,22.14,23.46,5.81,58.11,TP
HPQ,2021-03-03,2021-03-04,24.56,23.02,-6.40,-63.96,OB_Inv
HPQ,2021-03-08,2021-04-09,24.29,27.08,11.34,113.38,TP
HPQ,2021-05-14,2021-05-19,26.96,26.25,-2.78,-27.83,OB_Inv
HPQ,2021-12-15,2021-12-23,30.09,31.55,4.71,47.10,TP
HPQ,2022-01-11,2022-01-11,32.83,32.62,-0.79,-7.91,SL
HPQ,2022-01-12,2022-01-13,33.15,32.58,-1.85,-18.52,OB_Inv
HPQ,2022-08-11,2022-08-26,28.87,26.78,-7.36,-73.63,OB_Inv
HPQ,2022-11-21,2022-11-21,25.10,25.09,-0.21,-2.10,SL
HPQ,2023-03-14,2023-04-14,24.44,26.66,8.94,89.41,TP
HPQ,2023-05-23,2023-05-23,26.73,26.69,-0.30,-3.03,SL
HPQ,2023-05-26,2023-05-31,27.18,25.48,-6.41,-64.08,OB_Inv
HPQ,2023-11-13,2023-12-01,24.77,26.22,5.71,57.14,TP
HPQ,2023-12-08,2023-12-12,26.24,27.35,4.11,41.06,TP
HPQ,2024-04-12,2024-04-12,26.34,26.09,-1.13,-11.26,SL
HPQ,2024-05-30,2024-05-30,31.26,32.55,3.97,39.70,SL
HPQ,2024-08-06,2024-08-07,30.08,29.32,-2.68,-26.77,OB_Inv
HPQ,2024-11-12,2024-11-13,34.58,33.98,-1.86,-18.59,OB_Inv
HPQ,2025-05-16,2025-05-21,27.18,26.91,-1.15,-11.53,OB_Inv
HPQ,2025-07-02,2025-07-16,24.33,23.16,-4.95,-49.52,SL
HPQ,2025-07-17,2025-07-17,23.36,23.17,-0.97,-9.65,SL
HPQ,2025-07-18,2025-08-01,23.74,23.26,-2.19,-21.93,OB_Inv
HPQ,2025-08-05,2025-08-13,24.02,25.69,6.80,68.04,TP
HPQ,2025-09-03,2025-09-10,27.58,26.86,-2.77,-27.67,SL
HST,2020-11-16,2021-01-27,11.45,10.95,-4.52,-45.17,SL
HST,2021-05-10,2021-05-11,14.45,13.78,-4.78,-47.82,SL
HST,2021-05-12,2021-05-12,13.86,13.78,-0.73,-7.29,SL
HST,2021-09-01,2021-09-01,13.58,13.32,-2.05,-20.55,SL
HST,2021-09-03,2021-09-03,13.50,13.32,-1.52,-15.16,SL
HST,2021-11-22,2021-11-26,14.07,13.44,-4.63,-46.27,OB_Inv
HST,2022-01-10,2022-01-20,14.87,14.14,-5.05,-50.46,OB_Inv
HST,2022-02-16,2022-02-24,15.40,14.69,-4.74,-47.41,SL
HST,2022-02-25,2022-03-01,15.20,14.25,-6.44,-64.44,OB_Inv
HST,2022-04-20,2022-05-03,16.82,15.96,-5.31,-53.10,SL
HST,2022-06-07,2022-06-09,17.12,16.31,-4.89,-48.87,OB_Inv
HST,2022-11-09,2022-11-10,14.13,14.70,3.88,38.76,TP
HST,2022-12-19,2022-12-19,14.07,13.85,-1.69,-16.90,SL
HST,2022-12-21,2022-12-21,13.90,13.85,-0.48,-4.77,SL
HST,2023-02-17,2023-02-17,14.58,14.42,-1.27,-12.71,SL
HST,2023-06-22,2023-06-22,14.19,14.06,-1.05,-10.51,SL
HST,2023-09-26,2023-09-28,13.75,14.21,3.16,31.57,TP
HST,2024-02-23,2024-04-16,18.43,17.13,-7.19,-71.92,OB_Inv
HST,2024-07-17,2024-07-19,16.76,16.17,-3.70,-36.96,SL
HST,2024-07-22,2024-07-22,16.22,16.16,-0.48,-4.82,SL
HST,2024-07-23,2024-07-23,16.27,16.49,1.18,11.84,TP
HST,2024-07-24,2024-07-24,16.24,16.16,-0.67,-6.74,SL
HST,2024-12-06,2024-12-17,17.37,16.95,-2.59,-25.92,SL
HST,2024-12-18,2024-12-18,17.21,16.94,-1.71,-17.05,SL
HST,2025-05-27,2025-05-30,14.07,14.80,5.10,50.96,TP
HST,2025-09-05,2025-09-09,16.88,16.53,-2.17,-21.68,SL
HST,2025-09-10,2025-09-11,16.77,17.04,1.49,14.89,TP
HST,2025-09-16,2025-09-16,16.98,16.63,-2.20,-21.97,SL
HUM,2020-02-13,2020-02-24,349.32,326.73,-6.62,-66.16,OB_Inv
HUM,2020-11-11,2020-12-11,411.35,371.16,-9.92,-99.22,OB_Inv
HUM,2021-03-22,2021-03-22,383.96,381.84,-0.70,-7.02,SL
HUM,2021-03-23,2021-03-24,386.45,395.59,2.22,22.15,TP
HUM,2021-03-25,2021-04-15,393.22,416.00,5.64,56.45,TP
HUM,2021-09-10,2021-09-10,399.69,393.12,-1.79,-17.93,SL
HUM,2021-11-04,2021-11-15,436.55,418.54,-4.28,-42.76,OB_Inv
HUM,2021-11-17,2021-11-19,424.09,415.37,-2.21,-22.06,OB_Inv
HUM,2022-08-03,2022-08-15,460.91,478.02,3.56,35.63,TP
HUM,2022-10-24,2022-10-28,495.35,528.08,6.46,64.58,TP
HUM,2022-11-03,2022-11-04,540.85,530.78,-2.01,-20.11,OB_Inv
HUM,2023-04-06,2023-04-19,501.43,475.50,-5.32,-53.21,OB_Inv
HUM,2023-07-24,2023-07-28,441.70,431.01,-2.57,-25.70,SL
HUM,2023-07-31,2023-08-02,439.85,457.37,3.83,38.32,TP
HUM,2024-06-11,2024-06-13,340.25,351.21,3.07,30.69,TP
HUM,2024-07-18,2024-07-19,388.64,373.11,-4.15,-41.47,SL
HUM,2024-07-22,2024-07-22,373.47,373.16,-0.23,-2.33,SL
HUM,2024-07-23,2024-07-23,375.02,373.17,-0.64,-6.42,SL
HUM,2024-07-24,2024-07-24,375.42,373.20,-0.74,-7.41,SL
HUM,2024-07-25,2024-07-31,382.49,352.61,-7.96,-79.61,OB_Inv
HUM,2025-04-10,2025-04-10,282.14,275.79,-2.40,-24.00,SL
HUM,2025-04-11,2025-04-17,285.48,260.37,-8.95,-89.47,OB_Inv
HUM,2025-09-11,2025-09-11,272.43,268.13,-1.73,-17.27,SL
HUM,2025-09-12,2025-09-15,273.69,268.19,-2.16,-21.62,SL
HUM,2025-09-16,2025-09-16,268.76,268.24,-0.35,-3.46,SL
HUM,2025-09-17,2025-09-17,269.75,268.28,-0.70,-6.95,SL
IBKR,2020-02-27,2020-02-27,12.69,12.51,-1.52,-15.18,SL
IBKR,2020-06-09,2020-06-09,10.70,10.45,-2.48,-24.79,SL
IBKR,2020-07-15,2020-07-23,12.50,11.92,-4.82,-48.15,SL
IBKR,2020-08-17,2020-09-08,12.60,11.72,-7.17,-71.66,OB_Inv
IBKR,2020-12-10,2020-12-17,13.42,14.44,7.40,73.95,TP
IBKR,2021-01-06,2021-01-06,15.38,16.57,7.59,75.88,TP
IBKR,2021-02-02,2021-03-09,16.22,19.14,17.88,178.84,TP
IBKR,2021-03-10,2021-04-23,19.43,17.07,-12.26,-122.64,SL
IBKR,2021-08-30,2021-09-08,15.87,15.36,-3.37,-33.71,OB_Inv
IBKR,2021-10-06,2021-10-11,16.19,17.56,8.32,83.25,TP
